Image,facial_index,mandibular_index,intercanthal_index,orbital_width_index,eye_fissure_index,nasal_index,vermilion_height_index,mouth_face_width_index,age_class
/Users/jishavarun/Documents/Python/CS256/wiki/15/23985715_1939-02-22_1960.jpg,0.90,0.36,0.43,0.67,0.06,0.48,0.55,0.47,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/2409115_1982-06-29_2013.jpg,0.84,0.37,0.42,0.70,0.08,0.48,0.89,0.42,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/24127215_1907-05-04_2008.jpg,0.89,0.38,0.46,0.60,0.06,0.45,0.61,0.38,8
/Users/jishavarun/Documents/Python/CS256/wiki/15/24256415_1986-05-24_2011.jpg,0.83,0.34,0.42,0.68,0.03,0.46,0.47,0.35,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/24331415_1977-08-30_2011.jpg,0.85,0.40,0.43,0.67,0.06,0.47,0.69,0.46,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/24448515_1990-12-16_2008.jpg,0.85,0.40,0.43,0.67,0.06,0.47,0.69,0.46,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/24451115_1982-07-30_2011.jpg,0.90,0.33,0.41,0.71,0.07,0.42,0.70,0.46,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/24653815_1985-09-17_2011.jpg,0.89,0.36,0.42,0.68,0.05,0.42,0.44,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/24783415_1976-07-09_2009.jpg,0.95,0.41,0.42,0.69,0.07,0.42,0.67,0.35,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/2490115_1929-04-29_1953.jpg,0.93,0.50,0.45,0.62,0.08,0.45,0.78,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/24905115_1967-01-26_2008.jpg,0.95,0.47,0.45,0.61,0.07,0.43,0.76,0.37,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/25135615_1994-04-26_2015.jpg,0.89,0.41,0.44,0.65,0.06,0.42,0.58,0.29,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/2534015_1975-08-28_2012.jpg,0.94,0.48,0.40,0.76,0.10,0.39,0.44,0.40,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/26020115_1987-01-10_2009.jpg,0.79,0.29,0.41,0.73,0.08,0.45,0.70,0.43,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/26057615_1919-03-19_1951.jpg,0.90,0.35,0.43,0.68,0.11,0.33,0.49,0.37,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/26139615_1967-04-23_2009.jpg,0.98,0.46,0.38,0.82,0.11,0.33,0.65,0.40,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/2637115_1978-10-15_2010.jpg,0.94,0.53,0.42,0.68,0.07,0.49,0.86,0.35,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/26400515_1963-10-28_1992.jpg,0.88,0.37,0.44,0.65,0.08,0.41,0.79,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/26400515_1963-10-28_1992.jpg,0.91,0.47,0.44,0.65,0.10,0.30,0.53,0.29,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/26400515_1963-10-28_1992.jpg,0.99,0.52,0.42,0.70,0.08,0.43,0.66,0.42,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/265415_1954-02-02_2007.jpg,0.86,0.42,0.41,0.72,0.06,0.48,0.67,0.52,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/26552915_1909-02-17_1951.jpg,0.82,0.31,0.42,0.69,0.07,0.45,0.55,0.41,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/2688815_1979-03-01_2010.jpg,0.93,0.41,0.43,0.66,0.09,0.43,0.64,0.49,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/26913715_1987-02-01_2013.jpg,0.97,0.47,0.41,0.71,0.12,0.42,0.62,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/269515_1923-03-06_2005.jpg,0.94,0.40,0.44,0.65,0.09,0.41,0.69,0.47,8
/Users/jishavarun/Documents/Python/CS256/wiki/15/27164015_1985-01-30_2010.jpg,0.97,0.46,0.37,0.84,0.07,0.42,0.66,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/27193515_1924-09-06_2009.jpg,0.97,0.46,0.37,0.84,0.07,0.42,0.66,0.41,8
/Users/jishavarun/Documents/Python/CS256/wiki/15/27225615_1929-04-22_1952.jpg,0.91,0.46,0.41,0.73,0.08,0.40,0.82,0.31,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/27225615_1929-04-22_1952.jpg,0.91,0.46,0.41,0.73,0.08,0.40,0.82,0.31,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/2726015_1950-07-21_2006.jpg,0.92,0.48,0.41,0.73,0.09,0.42,0.57,0.35,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/27283015_1969-09-28_2014.jpg,0.96,0.43,0.42,0.71,0.11,0.39,0.64,0.39,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/27363115_1980-03-28_2010.jpg,0.93,0.35,0.39,0.78,0.09,0.39,0.45,0.46,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/275415_1959-03-03_2006.jpg,0.92,0.42,0.47,0.56,0.07,0.44,0.60,0.47,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/27581215_1989-11-17_2010.jpg,0.90,0.44,0.43,0.68,0.09,0.40,0.59,0.32,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/2770615_1965-01-14_2014.jpg,0.90,0.44,0.43,0.68,0.09,0.40,0.59,0.32,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/27794815_1995-01-24_2012.jpg,0.83,0.42,0.44,0.64,0.06,0.44,0.70,0.37,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/2784915_1920-08-27_1998.jpg,0.83,0.42,0.44,0.64,0.06,0.44,0.70,0.37,7
/Users/jishavarun/Documents/Python/CS256/wiki/15/28218815_1983-04-24_2013.jpg,0.95,0.41,0.41,0.73,0.13,0.38,0.75,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/2836315_1914-07-14_1965.jpg,0.89,0.48,0.43,0.66,0.05,0.45,0.58,0.37,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/28573715_1920-06-22_1942.jpg,0.89,0.47,0.42,0.70,0.07,0.46,0.56,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/28691215_1992-05-20_2014.jpg,0.95,0.44,0.41,0.72,0.10,0.39,0.62,0.33,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/2874215_1959-06-27_2007.jpg,0.94,0.49,0.46,0.58,0.09,0.46,0.55,0.44,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/28978215_1976-11-23_2012.jpg,0.94,0.49,0.46,0.58,0.09,0.46,0.55,0.44,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/28993415_1965-01-30_2011.jpg,0.92,0.47,0.43,0.66,0.05,0.46,0.69,0.39,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/29042515_1991-07-15_2014.jpg,1.02,0.56,0.43,0.65,0.08,0.42,0.51,0.27,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/29346415_1986-08-17_2010.jpg,0.92,0.47,0.45,0.61,0.05,0.64,0.59,0.55,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/294515_1966-04-28_2008.jpg,0.92,0.47,0.45,0.61,0.05,0.64,0.59,0.55,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/2945215_1905-05-01_1946.jpg,0.96,0.45,0.40,0.75,0.09,0.49,0.85,0.51,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/29465015_1987-07-05_2011.jpg,0.83,0.45,0.41,0.71,0.06,0.52,0.61,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/29465015_1987-07-05_2011.jpg,0.81,0.38,0.41,0.72,0.06,0.47,0.65,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/298715_1953-08-15_1979.jpg,0.94,0.38,0.40,0.74,0.07,0.42,0.61,0.44,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/298715_1953-08-15_1979.jpg,0.94,0.38,0.40,0.74,0.07,0.42,0.61,0.44,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/298715_1953-08-15_1979.jpg,0.94,0.38,0.40,0.74,0.07,0.42,0.61,0.44,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/298715_1953-08-15_1979.jpg,0.92,0.45,0.38,0.80,0.07,0.40,0.76,0.40,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/299115_1955-12-21_2014.jpg,0.88,0.47,0.40,0.77,0.07,0.51,0.60,0.50,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/30108615_1902-12-21_1961.jpg,0.87,0.34,0.41,0.72,0.09,0.40,0.49,0.39,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/30191315_1987-12-31_2011.jpg,1.09,0.64,0.43,0.67,0.07,0.50,0.83,0.45,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/307715_1927-02-02_1958.jpg,0.82,0.41,0.46,0.59,0.07,0.47,0.74,0.42,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/30809715_1955-07-30_1977.jpg,0.87,0.49,0.42,0.70,0.06,0.57,0.62,0.49,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/30829915_1983-02-21_2014.jpg,0.87,0.42,0.44,0.65,0.06,0.44,0.73,0.38,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/30863215_1983-07-05_2014.jpg,0.89,0.37,0.43,0.66,0.07,0.40,0.70,0.38,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/30872415_1902-03-09_1960.jpg,0.89,0.34,0.43,0.67,0.09,0.42,0.43,0.35,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/30997515_1984-05-25_2011.jpg,0.85,0.40,0.44,0.63,0.10,0.39,0.60,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/30997515_1984-05-25_2011.jpg,0.99,0.53,0.45,0.62,0.07,0.43,0.60,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/30997515_1984-05-25_2011.jpg,0.93,0.43,0.44,0.63,0.06,0.47,0.20,0.40,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/31035015_1954-07-31_2010.jpg,0.90,0.46,0.44,0.64,0.07,0.44,0.51,0.40,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/31036215_1950-04-16_2009.jpg,0.94,0.39,0.44,0.63,0.05,0.47,0.38,0.44,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/31126215_1993-12-09_2012.jpg,0.94,0.49,0.42,0.68,0.08,0.47,0.69,0.47,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/31290815_1987-03-15_2011.jpg,0.96,0.50,0.43,0.68,0.08,0.42,0.65,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/3139215_1963-05-10_2012.jpg,0.99,0.50,0.43,0.65,0.08,0.45,0.69,0.41,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/31459115_1983-01-20_2011.jpg,0.90,0.45,0.41,0.73,0.09,0.36,0.66,0.26,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/314615_1941-07-25_1976.jpg,0.90,0.45,0.41,0.73,0.09,0.36,0.66,0.26,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/31598515_1988-01-30_2014.jpg,0.95,0.50,0.43,0.65,0.08,0.37,0.67,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/31679715_1925-10-10_1974.jpg,0.90,0.41,0.45,0.61,0.07,0.50,0.34,0.39,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/31977015_1992-11-16_2013.jpg,0.89,0.38,0.43,0.65,0.09,0.39,0.68,0.31,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/31977015_1992-11-16_2013.jpg,0.86,0.22,0.41,0.74,0.07,0.38,0.47,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/32000015_1975-01-08_2011.jpg,0.86,0.22,0.41,0.74,0.07,0.38,0.47,0.34,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/3216315_1973-09-11_2006.jpg,1.01,0.37,0.38,0.81,0.07,0.39,0.56,0.48,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/32186915_1990-10-24_2012.jpg,0.97,0.55,0.45,0.62,0.07,0.41,1.05,0.28,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/32186915_1990-10-24_2012.jpg,0.92,0.42,0.41,0.71,0.09,0.36,0.74,0.39,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/32345115_1946-04-10_2010.jpg,0.92,0.42,0.41,0.71,0.09,0.36,0.74,0.39,6
/Users/jishavarun/Documents/Python/CS256/wiki/15/32361115_1991-04-08_2012.jpg,0.88,0.47,0.41,0.72,0.07,0.42,0.46,0.30,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/32402515_1958-05-24_2015.jpg,0.84,0.38,0.42,0.71,0.08,0.43,0.55,0.39,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/32456815_1985-01-01_2012.jpg,0.91,0.49,0.43,0.66,0.06,0.45,0.73,0.44,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/32592815_1988-08-21_2014.jpg,0.88,0.31,0.44,0.65,0.07,0.44,0.63,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/32662415_1976-06-21_2011.jpg,0.86,0.50,0.41,0.71,0.06,0.50,0.68,0.33,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/32722315_1991-11-20_2013.jpg,0.77,0.33,0.42,0.72,0.08,0.47,0.45,0.39,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/32753115_1962-12-10_2010.jpg,0.92,0.43,0.44,0.63,0.07,0.43,0.67,0.34,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/32822815_1944-08-23_1961.jpg,1.04,0.49,0.44,0.63,0.11,0.37,0.75,0.35,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/32822815_1944-08-23_1961.jpg,0.95,0.43,0.45,0.62,0.08,0.37,0.61,0.38,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/32822815_1944-08-23_1961.jpg,1.10,0.50,0.44,0.64,0.09,0.37,0.59,0.39,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/32822815_1944-08-23_1961.jpg,0.98,0.55,0.44,0.64,0.06,0.47,0.79,0.34,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/32993515_1985-07-30_2012.jpg,0.84,0.34,0.39,0.77,0.08,0.34,0.71,0.32,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/33041715_1991-12-13_2015.jpg,0.84,0.34,0.39,0.77,0.08,0.34,0.71,0.32,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/33041715_1991-12-13_2015.jpg,0.87,0.35,0.42,0.70,0.10,0.37,0.94,0.29,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/33119015_1993-02-11_2009.jpg,0.93,0.47,0.37,0.84,0.08,0.39,0.52,0.37,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/33127515_1988-07-15_2011.jpg,0.93,0.47,0.37,0.84,0.08,0.39,0.52,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/332815_1969-10-13_2006.jpg,0.90,0.50,0.43,0.65,0.07,0.49,0.80,0.38,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/33287215_1925-09-24_1950.jpg,0.97,0.43,0.45,0.62,0.09,0.40,0.71,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/33325115_1980-12-07_2014.jpg,0.88,0.45,0.42,0.69,0.06,0.43,0.75,0.36,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/33886815_1988-01-11_2012.jpg,0.96,0.51,0.42,0.69,0.10,0.43,0.80,0.48,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/341315_1989-01-18_2012.jpg,0.96,0.51,0.42,0.69,0.10,0.43,0.80,0.48,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/34167015_1989-09-02_2014.jpg,0.85,0.40,0.43,0.67,0.08,0.39,0.54,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/34167015_1989-09-02_2014.jpg,0.85,0.40,0.43,0.67,0.08,0.39,0.54,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/34286215_1992-03-03_2011.jpg,1.05,0.51,0.44,0.64,0.08,0.46,0.71,0.37,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/34286215_1992-03-03_2011.jpg,1.05,0.51,0.44,0.64,0.08,0.46,0.71,0.37,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/3476115_1958-06-30_1986.jpg,0.86,0.47,0.39,0.77,0.07,0.60,0.56,0.50,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/35080315_1998-03-12_2012.jpg,0.95,0.45,0.44,0.64,0.08,0.34,0.65,0.30,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/350815_1963-12-19_2006.jpg,0.93,0.40,0.41,0.72,0.08,0.42,0.61,0.39,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/35205015_1989-05-04_2012.jpg,0.93,0.47,0.39,0.79,0.13,0.31,0.75,0.28,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/35205015_1989-05-04_2012.jpg,0.93,0.47,0.39,0.79,0.13,0.31,0.75,0.28,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/3531615_1994-10-09_2011.jpg,0.88,0.44,0.43,0.68,0.07,0.47,0.61,0.49,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/35505115_1966-02-19_2012.jpg,0.88,0.44,0.43,0.68,0.07,0.47,0.61,0.49,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/35925215_1983-03-01_2011.jpg,0.99,0.41,0.43,0.66,0.10,0.38,0.76,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/36348415_1992-01-15_2012.jpg,0.98,0.49,0.40,0.77,0.08,0.47,0.68,0.49,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/36388515_1991-11-18_2012.jpg,0.95,0.47,0.42,0.70,0.08,0.48,0.65,0.55,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/365715_1963-11-20_2012.jpg,0.88,0.35,0.41,0.73,0.07,0.43,0.38,0.45,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/36615_1963-07-31_2004.jpg,0.91,0.34,0.42,0.69,0.09,0.48,0.46,0.40,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/36725615_1983-09-26_2012.jpg,0.91,0.34,0.42,0.69,0.09,0.48,0.46,0.40,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/36809415_1964-08-02_2013.jpg,0.91,0.34,0.42,0.69,0.09,0.48,0.46,0.40,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/37447215_1964-11-28_2012.jpg,0.97,0.47,0.43,0.66,0.07,0.45,0.55,0.48,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/37474615_1991-09-07_2012.jpg,0.97,0.47,0.43,0.66,0.07,0.45,0.55,0.48,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/37474615_1991-09-07_2012.jpg,0.95,0.51,0.42,0.68,0.08,0.39,0.77,0.27,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/3751215_1967-12-09_2007.jpg,0.97,0.49,0.41,0.71,0.07,0.43,0.64,0.41,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/37756415_1921-12-29_2005.jpg,0.97,0.45,0.45,0.63,0.08,0.40,0.47,0.40,8
/Users/jishavarun/Documents/Python/CS256/wiki/15/38144715_1992-08-02_2011.jpg,0.97,0.45,0.45,0.63,0.08,0.40,0.47,0.40,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/38229115_1992-10-02_2013.jpg,0.92,0.35,0.42,0.70,0.08,0.31,0.87,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/38257315_1952-12-18_2012.jpg,0.94,0.42,0.42,0.69,0.07,0.49,0.74,0.50,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/38309715_1982-12-03_2014.jpg,0.94,0.48,0.42,0.70,0.08,0.51,0.59,0.42,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/38367215_1977-10-02_2015.jpg,0.93,0.32,0.42,0.70,0.11,0.35,0.65,0.32,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/38367215_1977-10-02_2015.jpg,0.92,0.48,0.44,0.64,0.10,0.35,0.79,0.28,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/38367215_1977-10-02_2015.jpg,0.92,0.48,0.44,0.64,0.10,0.35,0.79,0.28,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/38485215_1937-11-22_1960.jpg,0.94,0.50,0.40,0.77,0.06,0.49,0.69,0.43,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/38708515_1994-04-07_2012.jpg,0.94,0.47,0.41,0.71,0.06,0.39,0.88,0.42,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/3901315_1960-12-03_2006.jpg,0.89,0.36,0.46,0.59,0.09,0.47,0.63,0.44,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/39546115_1954-07-05_2014.jpg,0.89,0.36,0.46,0.59,0.09,0.47,0.63,0.44,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/3966815_1926-08-06_2010.jpg,0.91,0.40,0.40,0.75,0.07,0.48,0.70,0.38,8
/Users/jishavarun/Documents/Python/CS256/wiki/15/39706415_1990-06-05_2013.jpg,0.91,0.40,0.40,0.75,0.07,0.48,0.70,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/39924315_1989-09-17_2014.jpg,0.90,0.42,0.42,0.69,0.08,0.44,0.67,0.43,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/39967715_1992-05-13_2015.jpg,0.90,0.42,0.42,0.69,0.08,0.44,0.67,0.43,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/40142015_1988-08-23_2013.jpg,0.89,0.48,0.40,0.76,0.07,0.51,0.81,0.51,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/40144315_1981-12-02_2012.jpg,0.89,0.40,0.43,0.66,0.07,0.42,0.69,0.37,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/40223015_1980-12-08_2013.jpg,0.89,0.40,0.43,0.66,0.07,0.42,0.69,0.37,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/4060115_1946-12-18_2005.jpg,0.82,0.39,0.41,0.72,0.07,0.53,0.56,0.46,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/40770615_1953-04-20_1993.jpg,0.89,0.45,0.46,0.59,0.04,0.50,0.79,0.49,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/40837115_1991-09-26_2015.jpg,0.89,0.49,0.42,0.68,0.07,0.43,0.56,0.39,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/40870715_1945-07-12_2013.jpg,0.96,0.45,0.44,0.63,0.07,0.45,0.61,0.41,6
/Users/jishavarun/Documents/Python/CS256/wiki/15/4093215_1966-06-30_1988.jpg,0.97,0.39,0.42,0.69,0.09,0.36,0.60,0.31,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/4093215_1966-06-30_1988.jpg,0.82,0.35,0.44,0.64,0.06,0.46,0.59,0.35,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/410115_1954-06-06_2009.jpg,0.81,0.39,0.41,0.72,0.07,0.47,0.47,0.32,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/4124315_1990-09-05_2010.jpg,0.96,0.49,0.43,0.67,0.04,0.43,0.72,0.48,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/414015_1913-11-11_1955.jpg,0.88,0.37,0.37,0.86,0.02,0.44,0.66,0.39,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/414015_1913-11-11_1955.jpg,0.94,0.43,0.44,0.64,0.11,0.36,0.65,0.34,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/414015_1913-11-11_1955.jpg,0.92,0.37,0.46,0.58,0.06,0.38,0.75,0.47,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/41404415_1946-04-16_1968.jpg,0.99,0.46,0.43,0.67,0.07,0.41,0.60,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/41470715_1956-06-18_1977.jpg,0.87,0.33,0.44,0.62,0.05,0.51,0.17,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/41470715_1956-06-18_1977.jpg,0.96,0.52,0.42,0.68,0.07,0.46,0.57,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/41556215_1995-04-25_2015.jpg,0.88,0.45,0.40,0.76,0.07,0.55,0.63,0.38,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/4163715_1955-06-23_2009.jpg,0.91,0.48,0.42,0.68,0.09,0.53,0.67,0.48,5
/Users/jishavarun/Documents/Python/CS256/wiki/15/41639015_1944-01-16_1972.jpg,0.89,0.42,0.43,0.67,0.03,0.53,0.64,0.45,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/42032615_1986-06-24_2014.jpg,0.88,0.42,0.42,0.68,0.05,0.51,0.79,0.50,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/4218115_1979-10-09_2013.jpg,0.95,0.47,0.41,0.73,0.05,0.46,0.50,0.42,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/42197615_1987-12-13_2013.jpg,1.13,0.54,0.46,0.59,0.10,0.38,0.65,0.33,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/4254015_1965-09-30_2008.jpg,1.13,0.54,0.46,0.59,0.10,0.38,0.65,0.33,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/42765315_1970-06-22_2011.jpg,1.13,0.54,0.46,0.59,0.10,0.38,0.65,0.33,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/42765315_1970-06-22_2011.jpg,1.13,0.54,0.46,0.59,0.10,0.38,0.65,0.33,4
/Users/jishavarun/Documents/Python/CS256/wiki/15/42776315_1946-04-01_2008.jpg,1.13,0.54,0.46,0.59,0.10,0.38,0.65,0.33,6
/Users/jishavarun/Documents/Python/CS256/wiki/15/4288215_1987-03-25_2011.jpg,1.13,0.54,0.46,0.59,0.10,0.38,0.65,0.33,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/430315_1941-07-25_1954.jpg,1.05,0.46,0.38,0.80,0.11,0.43,0.65,0.44,1
/Users/jishavarun/Documents/Python/CS256/wiki/15/4305615_1976-04-25_2014.jpg,0.89,0.48,0.40,0.76,0.08,0.39,0.59,0.38,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/43092315_1980-10-20_2014.jpg,0.88,0.45,0.43,0.65,0.08,0.44,0.54,0.37,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/43115_1922-12-24_1953.jpg,0.89,0.43,0.46,0.59,0.07,0.42,0.61,0.36,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/4345715_1910-11-03_1978.jpg,0.97,0.56,0.44,0.63,0.05,0.54,0.31,0.35,6
/Users/jishavarun/Documents/Python/CS256/wiki/15/43606115_1973-10-18_2011.jpg,0.95,0.39,0.42,0.70,0.09,0.38,0.63,0.36,3
/Users/jishavarun/Documents/Python/CS256/wiki/15/43990615_1991-04-30_2014.jpg,0.87,0.34,0.43,0.66,0.06,0.48,0.59,0.47,2
/Users/jishavarun/Documents/Python/CS256/wiki/15/43990615_1991-04-30_2014.jpg,0.87,0.34,0.43,0.66,0.06,0.48,0.59,0.47,2
