Image,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,age_class
2152319_1981-02-16_2011.jpg,0.47,0.50,0.50,0.29,0.47,0.47,0.49,0.50,0.50,0.32,0.46,0.46,0.48,0.50,0.50,0.37,0.48,0.48,0.49,0.50,0.50,0.39,0.48,0.48,2
21640919_1972-06-10_1995.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,2
217319_1961-04-09_2009.jpg,0.49,0.49,0.50,0.32,0.49,0.48,0.49,0.48,0.50,0.32,0.48,0.47,0.49,0.49,0.50,0.37,0.49,0.49,0.49,0.49,0.50,0.38,0.48,0.48,4
2175619_1983-08-23_2012.jpg,0.50,0.50,0.50,0.34,0.49,0.49,0.50,0.49,0.50,0.36,0.50,0.48,0.51,0.50,0.50,0.42,0.50,0.50,0.50,0.49,0.50,0.43,0.50,0.49,2
21766619_1986-06-29_2009.jpg,0.50,0.49,0.49,0.41,0.48,0.48,0.49,0.48,0.49,0.40,0.48,0.48,0.50,0.49,0.49,0.46,0.49,0.49,0.49,0.49,0.50,0.45,0.49,0.49,2
2178819_1974-11-05_2008.jpg,0.49,0.50,0.50,0.37,0.48,0.48,0.49,0.48,0.50,0.38,0.48,0.48,0.50,0.50,0.50,0.45,0.49,0.49,0.50,0.48,0.50,0.46,0.49,0.50,3
21817619_1985-02-04_2012.jpg,0.49,0.48,0.49,0.45,0.49,0.49,0.50,0.50,0.49,0.44,0.49,0.49,0.50,0.49,0.50,0.51,0.50,0.49,0.50,0.51,0.49,0.51,0.51,0.50,2
21908919_1982-10-03_2011.jpg,0.50,0.51,0.50,0.36,0.47,0.48,0.50,0.50,0.49,0.36,0.48,0.48,0.50,0.51,0.50,0.41,0.48,0.49,0.50,0.50,0.49,0.41,0.49,0.48,2
2194119_1922-05-08_1980.jpg,0.46,0.45,0.47,0.33,0.26,0.29,0.47,0.47,0.48,0.28,0.25,0.29,0.48,0.47,0.48,0.40,0.37,0.39,0.48,0.48,0.49,0.37,0.36,0.38,5
2197419_1965-04-11_2008.jpg,0.49,0.49,0.49,0.30,0.48,0.47,0.49,0.52,0.49,0.32,0.48,0.48,0.50,0.49,0.49,0.38,0.49,0.48,0.50,0.52,0.49,0.39,0.49,0.49,4
22010719_1991-10-05_2012.jpg,0.49,0.49,0.50,0.35,0.49,0.48,0.50,0.50,0.50,0.33,0.49,0.48,0.49,0.49,0.50,0.41,0.49,0.49,0.50,0.50,0.50,0.40,0.50,0.49,2
22091919_1883-06-21_2004.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,8
22135719_1986-03-30_2009.jpg,0.43,0.44,0.47,0.27,0.40,0.40,0.43,0.44,0.46,0.25,0.41,0.41,0.45,0.45,0.48,0.31,0.42,0.42,0.44,0.46,0.47,0.30,0.43,0.43,2
2221219_1979-05-26_2011.jpg,0.49,0.49,0.50,0.38,0.49,0.49,0.50,0.49,0.50,0.39,0.49,0.49,0.50,0.50,0.50,0.43,0.49,0.49,0.50,0.49,0.50,0.44,0.49,0.49,3
22282719_1991-01-08_2012.jpg,0.50,0.50,0.49,0.37,0.48,0.47,0.49,0.50,0.50,0.36,0.49,0.47,0.50,0.51,0.50,0.42,0.49,0.48,0.49,0.50,0.50,0.41,0.49,0.48,2
22371719_1986-05-06_2013.jpg,0.49,0.49,0.49,0.35,0.47,0.47,0.50,0.51,0.50,0.33,0.48,0.48,0.49,0.50,0.49,0.40,0.48,0.49,0.50,0.51,0.50,0.39,0.49,0.49,2
2245119_1979-03-30_2015.jpg,0.48,0.48,0.50,0.30,0.46,0.45,0.49,0.49,0.49,0.29,0.46,0.45,0.49,0.48,0.50,0.35,0.47,0.47,0.50,0.49,0.49,0.35,0.47,0.46,3
22519_1925-08-15_1950.jpg,0.49,0.49,0.49,0.35,0.49,0.47,0.49,0.49,0.49,0.34,0.49,0.48,0.50,0.49,0.50,0.40,0.50,0.48,0.49,0.49,0.49,0.40,0.49,0.49,2
22528819_1987-09-01_2015.jpg,0.49,0.49,0.49,0.37,0.48,0.47,0.49,0.50,0.49,0.38,0.48,0.46,0.49,0.49,0.49,0.42,0.49,0.48,0.49,0.50,0.49,0.43,0.49,0.47,2
22578319_1985-08-27_2012.jpg,0.50,0.50,0.51,0.43,0.49,0.49,0.49,0.50,0.50,0.42,0.49,0.49,0.50,0.50,0.51,0.46,0.49,0.49,0.49,0.50,0.50,0.45,0.50,0.49,2
22611819_1929-02-15_1999.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,6
227319_1974-11-18_2014.jpg,0.50,0.50,0.51,0.42,0.49,0.49,0.50,0.51,0.50,0.42,0.50,0.49,0.50,0.50,0.51,0.45,0.49,0.50,0.50,0.51,0.50,0.46,0.50,0.49,3
2279119_1953-12-08_1980.jpg,0.49,0.49,0.49,0.41,0.49,0.50,0.49,0.51,0.50,0.41,0.49,0.48,0.49,0.50,0.49,0.45,0.49,0.50,0.49,0.51,0.50,0.45,0.50,0.49,2
2286019_1971-08-10_2008.jpg,0.48,0.49,0.50,0.39,0.48,0.48,0.49,0.48,0.49,0.36,0.48,0.47,0.50,0.51,0.51,0.45,0.50,0.50,0.50,0.49,0.50,0.43,0.50,0.49,3
2295819_1966-10-22_2009.jpg,0.49,0.49,0.49,0.43,0.49,0.49,0.50,0.50,0.50,0.42,0.49,0.49,0.50,0.49,0.50,0.51,0.50,0.50,0.50,0.51,0.50,0.50,0.50,0.49,4
2308119_1957-09-26_2011.jpg,0.49,0.49,0.48,0.37,0.47,0.47,0.49,0.50,0.50,0.39,0.47,0.47,0.50,0.50,0.49,0.44,0.48,0.48,0.50,0.50,0.51,0.45,0.49,0.49,5
23097119_1984-11-06_2011.jpg,0.50,0.49,0.50,0.42,0.49,0.49,0.50,0.50,0.49,0.40,0.49,0.48,0.50,0.49,0.51,0.48,0.49,0.50,0.50,0.50,0.49,0.46,0.50,0.49,2
232819_1940-03-15_2013.jpg,0.50,0.48,0.49,0.25,0.47,0.45,0.48,0.49,0.49,0.29,0.47,0.46,0.50,0.48,0.49,0.31,0.48,0.47,0.49,0.49,0.49,0.34,0.48,0.47,7
2330019_1977-09-21_2012.jpg,0.50,0.49,0.49,0.39,0.48,0.48,0.50,0.50,0.50,0.40,0.49,0.48,0.50,0.49,0.49,0.43,0.49,0.49,0.50,0.50,0.50,0.44,0.49,0.49,3
23446919_1981-11-22_2011.jpg,0.47,0.50,0.48,0.29,0.44,0.43,0.49,0.49,0.50,0.28,0.45,0.44,0.48,0.51,0.49,0.35,0.46,0.46,0.49,0.50,0.50,0.35,0.46,0.46,2
235319_1958-07-10_2011.jpg,0.47,0.49,0.48,0.33,0.46,0.45,0.47,0.48,0.48,0.31,0.46,0.45,0.48,0.49,0.48,0.37,0.47,0.46,0.48,0.48,0.48,0.36,0.47,0.47,5
23557519_1962-11-01_2009.jpg,0.49,0.51,0.50,0.27,0.47,0.46,0.48,0.50,0.50,0.30,0.47,0.47,0.49,0.51,0.50,0.34,0.48,0.47,0.49,0.50,0.50,0.36,0.48,0.48,4
2362219_1875-01-29_1947.jpg,0.48,0.48,0.49,0.23,0.45,0.44,0.48,0.49,0.49,0.24,0.46,0.45,0.48,0.49,0.50,0.31,0.47,0.46,0.49,0.50,0.50,0.32,0.47,0.46,7
2365819_1940-04-05_1969.jpg,0.49,0.50,0.49,0.37,0.48,0.47,0.50,0.50,0.50,0.37,0.48,0.48,0.50,0.50,0.49,0.43,0.49,0.49,0.50,0.50,0.50,0.44,0.49,0.49,2
23710819_1988-09-23_2012.jpg,0.47,0.48,0.49,0.18,0.41,0.43,0.48,0.47,0.50,0.16,0.42,0.42,0.48,0.49,0.50,0.26,0.44,0.46,0.48,0.48,0.50,0.24,0.45,0.45,2
23752119_1966-09-14_2009.jpg,0.41,0.44,0.45,0.19,0.34,0.32,0.42,0.42,0.45,0.19,0.33,0.33,0.43,0.46,0.46,0.22,0.36,0.35,0.44,0.44,0.46,0.23,0.35,0.35,4
23753319_1978-07-07_2010.jpg,0.48,0.49,0.48,0.12,0.46,0.45,0.48,0.48,0.49,0.11,0.47,0.45,0.48,0.49,0.49,0.20,0.47,0.46,0.49,0.48,0.49,0.19,0.48,0.46,3
23838219_1984-02-21_2014.jpg,0.49,0.49,0.50,0.40,0.50,0.49,0.50,0.50,0.50,0.40,0.49,0.49,0.50,0.49,0.50,0.46,0.50,0.49,0.50,0.50,0.50,0.45,0.50,0.50,2
239419_1888-07-29_1956.jpg,0.48,0.49,0.49,0.25,0.47,0.46,0.49,0.49,0.49,0.30,0.47,0.47,0.49,0.49,0.49,0.34,0.48,0.47,0.49,0.50,0.49,0.37,0.48,0.48,6
24042419_1989-10-24_2012.jpg,0.49,0.49,0.49,0.40,0.50,0.48,0.49,0.50,0.50,0.41,0.49,0.49,0.50,0.49,0.49,0.44,0.50,0.49,0.49,0.50,0.50,0.44,0.49,0.49,2
24084619_1981-07-01_2012.jpg,0.50,0.49,0.50,0.43,0.49,0.49,0.50,0.49,0.50,0.41,0.49,0.48,0.50,0.49,0.50,0.46,0.49,0.49,0.50,0.49,0.50,0.45,0.50,0.48,3
2413019_1965-06-24_1977.jpg,0.49,0.49,0.50,0.47,0.49,0.49,0.50,0.50,0.49,0.47,0.49,0.49,0.51,0.50,0.51,0.55,0.51,0.52,0.51,0.51,0.50,0.56,0.52,0.52,1
242319_1972-11-06_2012.jpg,0.48,0.48,0.50,0.33,0.47,0.46,0.48,0.48,0.49,0.32,0.46,0.46,0.48,0.48,0.50,0.39,0.48,0.48,0.49,0.48,0.50,0.39,0.47,0.48,3
24281619_1985-09-26_2007.jpg,0.49,0.49,0.49,0.35,0.48,0.48,0.50,0.50,0.49,0.37,0.48,0.48,0.49,0.49,0.49,0.42,0.49,0.49,0.50,0.50,0.49,0.43,0.49,0.49,2
24307219_1985-04-17_2011.jpg,0.49,0.49,0.50,0.39,0.48,0.48,0.50,0.49,0.50,0.36,0.48,0.48,0.50,0.49,0.50,0.45,0.49,0.49,0.50,0.49,0.50,0.44,0.49,0.49,2
2431919_1980-04-05_2010.jpg,0.50,0.50,0.49,0.41,0.48,0.48,0.50,0.50,0.50,0.39,0.48,0.48,0.50,0.50,0.50,0.45,0.49,0.49,0.50,0.50,0.50,0.45,0.49,0.49,2
24387219_1986-06-06_2012.jpg,0.50,0.51,0.49,0.39,0.47,0.47,0.50,0.48,0.50,0.41,0.48,0.47,0.50,0.51,0.49,0.43,0.48,0.48,0.50,0.48,0.50,0.44,0.49,0.49,2
243919_1910-06-13_1981.jpg,0.49,0.50,0.49,0.43,0.48,0.48,0.49,0.49,0.50,0.43,0.48,0.48,0.50,0.50,0.49,0.48,0.49,0.49,0.50,0.49,0.51,0.47,0.49,0.49,7
2445619_1975-06-23_2009.jpg,0.49,0.51,0.50,0.42,0.49,0.48,0.50,0.50,0.50,0.40,0.47,0.48,0.50,0.51,0.50,0.46,0.49,0.49,0.50,0.50,0.50,0.45,0.48,0.49,3
24470919_1927-10-06_1970.jpg,0.49,0.51,0.49,0.37,0.49,0.48,0.49,0.49,0.50,0.38,0.49,0.48,0.50,0.51,0.49,0.44,0.49,0.49,0.50,0.49,0.50,0.44,0.50,0.50,4
24933519_1988-05-27_2015.jpg,0.48,0.48,0.48,0.33,0.45,0.45,0.47,0.48,0.49,0.34,0.46,0.45,0.48,0.49,0.49,0.39,0.47,0.47,0.48,0.49,0.49,0.40,0.48,0.47,2
25099819_1853-03-22_2004.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,8
25454319_1965-06-16_2004.jpg,0.49,0.49,0.50,0.40,0.49,0.47,0.49,0.49,0.50,0.40,0.48,0.47,0.49,0.49,0.50,0.45,0.50,0.48,0.50,0.50,0.50,0.44,0.49,0.48,3
25547219_1972-05-09_2008.jpg,0.49,0.50,0.50,0.35,0.49,0.48,0.49,0.50,0.49,0.33,0.49,0.49,0.49,0.50,0.50,0.41,0.50,0.49,0.49,0.50,0.49,0.39,0.49,0.49,3
25651819_1987-05-02_2009.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,2
257219_1956-05-17_2007.jpg,0.48,0.49,0.49,0.31,0.47,0.46,0.49,0.50,0.50,0.30,0.47,0.47,0.48,0.49,0.49,0.38,0.48,0.48,0.50,0.50,0.50,0.37,0.48,0.48,5
25745419_1943-08-30_2007.jpg,0.49,0.49,0.50,0.41,0.46,0.46,0.49,0.50,0.49,0.40,0.46,0.46,0.50,0.50,0.50,0.51,0.50,0.49,0.50,0.51,0.50,0.50,0.49,0.50,6
25792919_1948-10-27_2005.jpg,0.47,0.47,0.48,0.25,0.41,0.41,0.47,0.49,0.48,0.26,0.43,0.42,0.48,0.48,0.48,0.30,0.43,0.43,0.48,0.50,0.49,0.30,0.45,0.44,5
25881419_1988-03-24_2014.jpg,0.49,0.48,0.49,0.39,0.49,0.47,0.49,0.50,0.49,0.41,0.48,0.48,0.50,0.49,0.49,0.44,0.49,0.48,0.50,0.50,0.49,0.45,0.49,0.49,2
2604719_1978-10-23_2011.jpg,0.50,0.50,0.50,0.32,0.49,0.49,0.50,0.50,0.50,0.31,0.49,0.48,0.50,0.50,0.50,0.41,0.49,0.49,0.50,0.50,0.50,0.39,0.49,0.49,3
26190819_1949-06-21_1974.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,2
2620619_1973-08-13_2014.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,4
26322119_1970-06-26_2006.jpg,0.48,0.50,0.49,0.22,0.47,0.46,0.49,0.49,0.51,0.25,0.47,0.46,0.49,0.50,0.50,0.30,0.48,0.47,0.49,0.49,0.51,0.32,0.48,0.47,3
26348819_1987-11-18_2012.jpg,0.49,0.48,0.48,0.31,0.45,0.41,0.48,0.47,0.49,0.29,0.45,0.42,0.50,0.49,0.49,0.39,0.47,0.45,0.49,0.48,0.49,0.38,0.47,0.45,2
2644319_1913-02-20_1949.jpg,0.49,0.51,0.50,0.40,0.48,0.48,0.50,0.51,0.50,0.40,0.48,0.49,0.49,0.51,0.50,0.47,0.49,0.49,0.50,0.51,0.50,0.46,0.49,0.50,3
26531319_1990-11-27_2010.jpg,0.49,0.47,0.49,0.37,0.48,0.47,0.50,0.50,0.50,0.37,0.47,0.47,0.49,0.48,0.50,0.42,0.49,0.49,0.50,0.50,0.50,0.42,0.48,0.48,1
26567019_1978-12-25_2010.jpg,0.49,0.49,0.50,0.41,0.49,0.49,0.50,0.50,0.49,0.42,0.49,0.49,0.49,0.49,0.51,0.49,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,3
26591519_1985-10-18_2010.jpg,0.48,0.50,0.49,0.32,0.48,0.47,0.49,0.50,0.49,0.32,0.48,0.48,0.49,0.50,0.49,0.38,0.49,0.48,0.49,0.51,0.49,0.38,0.49,0.49,2
2672219_1957-09-30_1984.jpg,0.50,0.50,0.49,0.36,0.48,0.48,0.49,0.50,0.50,0.38,0.48,0.48,0.50,0.50,0.50,0.42,0.49,0.49,0.50,0.50,0.50,0.43,0.49,0.49,2
26795919_1938-01-07_1961.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,2
269219_1934-09-04_2009.jpg,0.47,0.48,0.49,0.26,0.44,0.42,0.47,0.49,0.50,0.26,0.42,0.42,0.48,0.49,0.49,0.34,0.46,0.45,0.48,0.50,0.50,0.33,0.45,0.45,7
27092519_1988-06-19_2011.jpg,0.50,0.49,0.50,0.42,0.48,0.47,0.49,0.50,0.49,0.42,0.48,0.47,0.50,0.49,0.50,0.46,0.49,0.49,0.49,0.50,0.49,0.46,0.49,0.48,2
27195819_1984-07-23_2010.jpg,0.49,0.49,0.50,0.31,0.47,0.47,0.49,0.49,0.49,0.31,0.48,0.47,0.49,0.50,0.50,0.38,0.48,0.48,0.50,0.49,0.50,0.39,0.49,0.48,2
27279019_1991-10-29_2014.jpg,0.51,0.49,0.50,0.45,0.50,0.50,0.49,0.50,0.50,0.46,0.49,0.49,0.51,0.50,0.50,0.48,0.50,0.50,0.50,0.51,0.50,0.49,0.49,0.50,2
274519_1913-01-15_1966.jpg,0.49,0.48,0.50,0.34,0.49,0.49,0.50,0.50,0.50,0.37,0.48,0.48,0.50,0.48,0.50,0.42,0.49,0.50,0.50,0.50,0.50,0.42,0.49,0.49,5
27531219_1936-04-16_1968.jpg,0.50,0.48,0.50,0.45,0.50,0.49,0.49,0.50,0.50,0.43,0.50,0.49,0.51,0.49,0.50,0.48,0.50,0.49,0.50,0.50,0.50,0.47,0.50,0.50,3
27545119_1983-08-23_2010.jpg,0.50,0.51,0.50,0.38,0.49,0.49,0.50,0.50,0.50,0.41,0.49,0.50,0.50,0.51,0.50,0.43,0.49,0.49,0.50,0.50,0.50,0.45,0.49,0.50,2
278119_1965-09-03_2012.jpg,0.47,0.48,0.50,0.28,0.46,0.46,0.47,0.49,0.50,0.28,0.46,0.47,0.48,0.48,0.50,0.34,0.47,0.47,0.48,0.49,0.50,0.34,0.47,0.48,4
27849119_1987-10-24_2014.jpg,0.50,0.50,0.50,0.44,0.50,0.49,0.50,0.50,0.49,0.44,0.50,0.49,0.50,0.50,0.50,0.49,0.50,0.50,0.50,0.50,0.49,0.49,0.51,0.50,2
27882219_1921-05-27_1942.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,2
28051319_1988-01-30_2012.jpg,0.49,0.49,0.50,0.40,0.49,0.49,0.50,0.50,0.50,0.42,0.49,0.49,0.49,0.49,0.50,0.45,0.50,0.49,0.50,0.50,0.50,0.47,0.50,0.50,2
28163419_1982-11-07_2009.jpg,0.46,0.48,0.49,0.31,0.44,0.42,0.46,0.49,0.49,0.32,0.44,0.44,0.49,0.50,0.51,0.39,0.49,0.47,0.48,0.51,0.51,0.40,0.48,0.48,2
28298319_1987-05-02_2014.jpg,0.50,0.49,0.50,0.40,0.48,0.48,0.50,0.49,0.50,0.40,0.48,0.48,0.50,0.49,0.50,0.45,0.49,0.49,0.50,0.49,0.50,0.45,0.49,0.49,2
28306219_1987-01-22_2015.jpg,0.50,0.50,0.49,0.44,0.50,0.49,0.50,0.51,0.49,0.46,0.49,0.49,0.51,0.51,0.50,0.48,0.51,0.50,0.51,0.52,0.50,0.50,0.50,0.51,2
28372019_1959-04-20_2009.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,4
28395919_1920-03-22_2009.jpg,0.49,0.50,0.50,0.32,0.48,0.48,0.49,0.49,0.49,0.32,0.49,0.47,0.49,0.50,0.50,0.38,0.48,0.49,0.50,0.49,0.49,0.37,0.49,0.48,8
28400419_1954-11-22_2013.jpg,0.45,0.48,0.49,0.27,0.45,0.43,0.47,0.47,0.50,0.23,0.43,0.42,0.47,0.49,0.50,0.36,0.47,0.46,0.48,0.47,0.50,0.33,0.46,0.45,5
28424519_1949-03-16_1980.jpg,0.48,0.48,0.50,0.35,0.45,0.45,0.49,0.52,0.49,0.35,0.43,0.44,0.49,0.49,0.50,0.40,0.47,0.47,0.50,0.52,0.50,0.40,0.46,0.46,3
28642419_1993-10-20_2011.jpg,0.50,0.50,0.50,0.41,0.47,0.47,0.49,0.48,0.49,0.42,0.47,0.47,0.50,0.51,0.50,0.46,0.49,0.48,0.49,0.48,0.50,0.47,0.49,0.48,1
28650719_1986-01-15_2012.jpg,0.49,0.50,0.50,0.35,0.49,0.48,0.50,0.49,0.50,0.32,0.48,0.48,0.49,0.50,0.50,0.39,0.49,0.49,0.50,0.49,0.50,0.37,0.49,0.49,2
28902519_1992-01-27_2009.jpg,0.50,0.51,0.50,0.39,0.50,0.49,0.50,0.50,0.50,0.39,0.49,0.49,0.50,0.51,0.50,0.44,0.50,0.49,0.50,0.50,0.50,0.44,0.50,0.49,1
28941419_1965-11-18_2012.jpg,0.49,0.50,0.50,0.31,0.49,0.48,0.49,0.51,0.50,0.32,0.49,0.48,0.50,0.51,0.51,0.40,0.49,0.49,0.50,0.51,0.50,0.41,0.49,0.49,4
2898019_1936-11-07_2002.jpg,0.51,0.49,0.49,0.31,0.47,0.47,0.49,0.49,0.50,0.30,0.48,0.47,0.51,0.49,0.50,0.37,0.48,0.48,0.50,0.49,0.50,0.37,0.49,0.48,6
29254719_1992-04-27_2013.jpg,0.50,0.48,0.50,0.38,0.49,0.49,0.49,0.49,0.50,0.38,0.49,0.49,0.50,0.49,0.50,0.43,0.49,0.49,0.49,0.49,0.50,0.43,0.50,0.50,2
29343319_1990-09-15_2013.jpg,0.49,0.49,0.49,0.36,0.49,0.48,0.50,0.49,0.51,0.37,0.48,0.48,0.50,0.49,0.49,0.43,0.49,0.49,0.50,0.49,0.51,0.43,0.49,0.49,2
29349119_1941-03-10_1964.jpg,0.49,0.48,0.49,0.28,0.48,0.47,0.48,0.50,0.50,0.28,0.48,0.47,0.49,0.48,0.49,0.34,0.49,0.48,0.49,0.50,0.50,0.34,0.49,0.48,2
29406819_1989-05-14_2013.jpg,0.50,0.50,0.49,0.35,0.48,0.48,0.49,0.50,0.50,0.35,0.48,0.48,0.50,0.51,0.50,0.42,0.49,0.49,0.50,0.50,0.50,0.43,0.49,0.49,2
29463619_1965-06-04_1995.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,2
29500719_1990-12-02_2011.jpg,0.48,0.49,0.50,0.26,0.47,0.46,0.49,0.50,0.50,0.27,0.46,0.46,0.49,0.49,0.50,0.35,0.48,0.48,0.50,0.50,0.50,0.35,0.48,0.47,2
29511119_1980-06-05_2001.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,2
29517719_1973-11-26_1986.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,1
29823119_1990-05-18_2014.jpg,0.49,0.49,0.50,0.44,0.49,0.49,0.49,0.49,0.50,0.44,0.49,0.49,0.49,0.49,0.50,0.48,0.49,0.49,0.49,0.49,0.50,0.48,0.50,0.50,2
29838419_1988-09-26_2011.jpg,0.48,0.49,0.49,0.25,0.45,0.44,0.46,0.48,0.49,0.21,0.45,0.45,0.48,0.50,0.49,0.30,0.46,0.46,0.47,0.49,0.49,0.27,0.47,0.47,2
2989519_1904-03-26_1959.jpg,0.50,0.49,0.50,0.45,0.50,0.49,0.50,0.49,0.50,0.46,0.50,0.50,0.50,0.49,0.50,0.49,0.50,0.50,0.50,0.49,0.50,0.50,0.50,0.50,5
2990519_1981-01-25_2007.jpg,0.50,0.51,0.49,0.43,0.48,0.49,0.50,0.49,0.51,0.41,0.48,0.48,0.50,0.51,0.49,0.48,0.49,0.50,0.51,0.49,0.51,0.47,0.49,0.49,2
299519_1949-03-18_2008.jpg,0.49,0.50,0.50,0.34,0.48,0.48,0.49,0.48,0.50,0.35,0.48,0.47,0.49,0.50,0.50,0.40,0.49,0.49,0.49,0.49,0.50,0.41,0.49,0.48,5
3008319_1957-09-10_2014.jpg,0.48,0.50,0.50,0.31,0.48,0.48,0.50,0.49,0.49,0.32,0.48,0.47,0.49,0.50,0.50,0.44,0.49,0.50,0.50,0.50,0.49,0.44,0.49,0.49,5
30092419_1987-12-10_2013.jpg,0.48,0.49,0.50,0.30,0.48,0.47,0.49,0.49,0.49,0.29,0.47,0.47,0.49,0.49,0.50,0.39,0.49,0.48,0.50,0.49,0.49,0.38,0.48,0.48,2
30306919_1990-10-01_2010.jpg,0.50,0.49,0.50,0.41,0.49,0.49,0.50,0.49,0.50,0.40,0.49,0.49,0.50,0.49,0.50,0.46,0.50,0.49,0.51,0.49,0.50,0.45,0.50,0.49,1
30338119_1959-08-01_2010.jpg,0.45,0.47,0.48,0.19,0.42,0.42,0.45,0.49,0.47,0.17,0.43,0.41,0.46,0.48,0.49,0.24,0.44,0.44,0.46,0.49,0.48,0.23,0.45,0.43,5
30390219_1978-04-09_2011.jpg,0.41,0.41,0.42,0.25,0.36,0.37,0.43,0.44,0.46,0.21,0.35,0.35,0.43,0.43,0.43,0.29,0.38,0.40,0.44,0.45,0.46,0.26,0.38,0.38,3
30401319_1926-12-28_1964.jpg,0.50,0.48,0.50,0.40,0.48,0.48,0.50,0.51,0.49,0.36,0.49,0.49,0.50,0.49,0.50,0.45,0.49,0.49,0.50,0.51,0.49,0.42,0.49,0.50,3
30433719_1990-07-13_2015.jpg,0.48,0.50,0.49,0.29,0.44,0.44,0.47,0.49,0.48,0.28,0.43,0.43,0.49,0.51,0.50,0.35,0.46,0.46,0.48,0.49,0.49,0.35,0.45,0.45,2
3049119_1977-12-11_2008.jpg,0.49,0.50,0.50,0.45,0.50,0.49,0.50,0.50,0.50,0.43,0.49,0.49,0.49,0.51,0.50,0.51,0.50,0.50,0.50,0.50,0.50,0.51,0.50,0.50,3
30519_1949-12-07_2007.jpg,0.46,0.48,0.48,0.27,0.44,0.43,0.47,0.48,0.49,0.26,0.43,0.43,0.47,0.49,0.48,0.31,0.46,0.45,0.48,0.48,0.49,0.31,0.45,0.45,5
30876119_1957-01-24_2009.jpg,0.46,0.48,0.49,0.18,0.45,0.42,0.46,0.48,0.47,0.16,0.44,0.43,0.47,0.48,0.49,0.25,0.46,0.45,0.47,0.48,0.48,0.24,0.46,0.45,5
3091619_1982-12-21_2006.jpg,0.49,0.49,0.50,0.42,0.49,0.48,0.49,0.50,0.50,0.44,0.49,0.49,0.49,0.49,0.50,0.46,0.50,0.49,0.49,0.50,0.50,0.48,0.50,0.50,2
31243619_1988-05-13_2009.jpg,0.49,0.49,0.50,0.35,0.48,0.47,0.49,0.48,0.50,0.36,0.47,0.46,0.49,0.50,0.50,0.40,0.49,0.48,0.49,0.49,0.50,0.41,0.48,0.47,2
312919_1966-08-19_2006.jpg,0.50,0.50,0.50,0.37,0.48,0.48,0.49,0.49,0.49,0.38,0.48,0.47,0.50,0.50,0.50,0.43,0.49,0.49,0.50,0.49,0.49,0.44,0.49,0.48,3
