Image,lip_width,eye1_width,eye2_width,nose_length,nose_width,eyebrow1_length,eyebrow2_length,jawline_width,age_class
/Users/jishavarun/Downloads/wiki/wiki/17/14687717_1989-07-15_2011.jpg,217.83,91.71,83.22,177.13,116.11,225.72,175.2,98.31,2
/Users/jishavarun/Downloads/wiki/wiki/17/14725617_1987-05-06_2012.jpg,145.42,85.59,86.58,121.02,77.23,156.46,177.96,92.57,2
/Users/jishavarun/Downloads/wiki/wiki/17/152717_1936-12-22_2007.jpg,129.07,52.95,62.59,113.07,79.76,105.92,161.35,76.4,7
/Users/jishavarun/Downloads/wiki/wiki/17/15297417_1980-05-25_2008.jpg,166.15,86.47,77,71.59,90.45,214.96,175.95,170.51,2
/Users/jishavarun/Downloads/wiki/wiki/17/15409617_1986-02-05_2015.jpg,182.1,82.05,75.33,136.12,84.1,190.32,136.58,149.21,2
/Users/jishavarun/Downloads/wiki/wiki/17/15425817_1984-08-31_2014.jpg,230.11,77,78.52,126.06,104.17,178.93,164.32,91.24,2
/Users/jishavarun/Downloads/wiki/wiki/17/1575017_1963-10-27_2012.jpg,274.85,81.49,95.35,144.03,120.54,162.14,230,117.64,4
/Users/jishavarun/Downloads/wiki/wiki/17/15800317_1970-01-20_2011.jpg,138.13,69,69.72,132.03,85.09,139.97,147.39,72.11,4
/Users/jishavarun/Downloads/wiki/wiki/17/1587917_1947-01-19_2006.jpg,228.48,88.96,82.54,111.33,102.2,183.86,166.98,151.21,5
/Users/jishavarun/Downloads/wiki/wiki/17/1587917_1947-01-19_2006.jpg,222.41,78.64,80,92.54,91.55,158.04,162.87,105.99,5
/Users/jishavarun/Downloads/wiki/wiki/17/16176917_1978-11-16_2015.jpg,146.15,76.49,72.34,108.12,71.02,159.59,136.62,107.17,3
/Users/jishavarun/Downloads/wiki/wiki/17/1620017_1978-12-05_2012.jpg,146.15,76.49,72.34,108.12,71.02,159.59,136.62,107.17,3
/Users/jishavarun/Downloads/wiki/wiki/17/162617_1940-03-10_2015.jpg,173.28,54.08,61.61,115,97.87,95.23,148.39,99.01,7
/Users/jishavarun/Downloads/wiki/wiki/17/1633417_1912-02-20_1982.jpg,159.05,70.06,47.1,122.12,88.02,174.22,86.86,167.03,6
/Users/jishavarun/Downloads/wiki/wiki/17/167617_1928-03-04_2009.jpg,151.01,75.03,74.03,118.04,104,168.11,179.91,112.87,8
/Users/jishavarun/Downloads/wiki/wiki/17/168017_1938-10-22_2006.jpg,151.01,75.03,74.03,118.04,104,168.11,179.91,112.87,6
/Users/jishavarun/Downloads/wiki/wiki/17/16805817_1874-07-30_1947.jpg,149,66.12,72.06,109.9,86.05,164.56,189.91,109.9,7
/Users/jishavarun/Downloads/wiki/wiki/17/1681517_1952-07-16_2010.jpg,220.82,102.24,97.16,153.47,131.19,198.32,176.48,101.02,5
/Users/jishavarun/Downloads/wiki/wiki/17/16830317_1933-10-08_1981.jpg,193.04,92.05,93,147.17,103.04,167.7,180.01,115.43,4
/Users/jishavarun/Downloads/wiki/wiki/17/16837917_1980-08-29_2009.jpg,193.04,92.05,93,147.17,103.04,167.7,180.01,115.43,2
/Users/jishavarun/Downloads/wiki/wiki/17/170017_1964-10-29_2007.jpg,181.4,80.02,80.75,140.03,100.12,168.69,175.02,88.96,4
/Users/jishavarun/Downloads/wiki/wiki/17/170517_1952-12-10_1970.jpg,187.95,85.38,93.05,105.51,75.95,141.28,191.44,124.78,1
/Users/jishavarun/Downloads/wiki/wiki/17/1707917_1986-02-26_2008.jpg,170.99,72.24,58.55,97.08,81.25,169.15,98.49,122.64,2
/Users/jishavarun/Downloads/wiki/wiki/17/17101517_1946-11-14_1973.jpg,180.34,75.01,68.03,117.39,86.05,168.07,139.43,115.25,2
/Users/jishavarun/Downloads/wiki/wiki/17/1712817_1989-10-24_2015.jpg,209.15,73.33,82.3,107.38,84.29,118.77,147.22,135.06,2
/Users/jishavarun/Downloads/wiki/wiki/17/1713217_1978-06-19_2014.jpg,220.11,79.51,90.14,121.34,111.02,131.7,170.39,139.44,3
/Users/jishavarun/Downloads/wiki/wiki/17/172017_1990-03-23_2008.jpg,220.11,79.51,90.14,121.34,111.02,131.7,170.39,139.44,1
/Users/jishavarun/Downloads/wiki/wiki/17/1724817_1974-03-03_2012.jpg,211.27,88.77,84.21,112.18,98.15,213.17,202.07,137.93,3
/Users/jishavarun/Downloads/wiki/wiki/17/17317_1911-12-29_1940.jpg,167.36,82.02,79.1,109.07,82.02,171.13,161.28,105.38,2
/Users/jishavarun/Downloads/wiki/wiki/17/17447217_1949-01-09_2007.jpg,171.05,82.02,87.09,98.25,77.03,146.8,154.39,177.23,5
/Users/jishavarun/Downloads/wiki/wiki/17/1756817_1975-08-22_2011.jpg,163.25,64.03,75.95,119.1,84.05,103.98,197.37,79.91,3
/Users/jishavarun/Downloads/wiki/wiki/17/17830317_1988-05-13_2009.jpg,149.16,70.01,57.22,133.41,81.22,179.45,99.31,144.26,2
/Users/jishavarun/Downloads/wiki/wiki/17/17843517_1912-12-28_1953.jpg,205.2,77.01,75.43,118.42,106.12,172.13,166.98,95.51,4
/Users/jishavarun/Downloads/wiki/wiki/17/18126817_1970-04-29_2013.jpg,169.3,81.88,81.06,131.03,90,160.05,165.24,99.92,4
/Users/jishavarun/Downloads/wiki/wiki/17/1818617_1981-01-05_2015.jpg,191.38,79.03,87.3,130.02,93.13,136.58,183.91,102.08,3
/Users/jishavarun/Downloads/wiki/wiki/17/18335217_1985-01-05_2008.jpg,191.38,79.03,87.3,130.02,93.13,136.58,183.91,102.08,2
/Users/jishavarun/Downloads/wiki/wiki/17/18415317_1927-11-05_1963.jpg,118.71,54.59,50.45,91.09,77.32,147.07,127.48,108.81,3
/Users/jishavarun/Downloads/wiki/wiki/17/18415317_1927-11-05_1963.jpg,159.25,78.1,76.3,117.15,92.09,187.84,177.65,83.17,3
/Users/jishavarun/Downloads/wiki/wiki/17/18415317_1927-11-05_1963.jpg,119.97,48.51,66.1,107.12,64.78,85.64,170.96,100.9,3
/Users/jishavarun/Downloads/wiki/wiki/17/18415317_1927-11-05_1963.jpg,124.2,63.01,63.2,107.17,79.06,150.36,150.88,74.63,3
/Users/jishavarun/Downloads/wiki/wiki/17/18415317_1927-11-05_1963.jpg,118.71,72.06,60.41,127.12,89.36,168.1,121.08,129,3
/Users/jishavarun/Downloads/wiki/wiki/17/18417617_1972-10-10_2007.jpg,197.34,85.15,85.01,131.75,88.96,153.92,162.76,102.36,3
/Users/jishavarun/Downloads/wiki/wiki/17/1842817_1938-05-17_1965.jpg,169.07,84.21,80.01,91.14,72.06,167.13,146.93,127.01,2
/Users/jishavarun/Downloads/wiki/wiki/17/1842817_1938-05-17_1965.jpg,180.69,79.06,77.37,113.56,91.21,173.67,180.66,121,2
/Users/jishavarun/Downloads/wiki/wiki/17/1844417_1983-07-25_2010.jpg,150.03,90.27,80.06,115.62,81,172.38,140.59,157.92,2
/Users/jishavarun/Downloads/wiki/wiki/17/1844417_1983-07-25_2010.jpg,150.03,90.27,80.06,115.62,81,172.38,140.59,157.92,2
/Users/jishavarun/Downloads/wiki/wiki/17/1844417_1983-07-25_2010.jpg,141.35,85,91.66,111.22,79.16,172.68,200.42,98.48,2
/Users/jishavarun/Downloads/wiki/wiki/17/1850317_1967-05-20_2013.jpg,151.08,75.17,48.76,105.19,90.26,195.19,89.27,157.61,4
/Users/jishavarun/Downloads/wiki/wiki/17/1850317_1967-05-20_2013.jpg,151.08,75.17,48.76,105.19,90.26,195.19,89.27,157.61,4
/Users/jishavarun/Downloads/wiki/wiki/17/18562717_1963-10-13_2007.jpg,218.06,79.23,71.06,140.73,104,189.78,147.81,123.07,4
/Users/jishavarun/Downloads/wiki/wiki/17/18704317_1954-08-25_2014.jpg,215,73.06,75.01,116.11,100,164.75,173.86,98.41,5
/Users/jishavarun/Downloads/wiki/wiki/17/18704317_1954-08-25_2014.jpg,215,73.06,75.01,116.11,100,164.75,173.86,98.41,5
/Users/jishavarun/Downloads/wiki/wiki/17/18754517_1948-03-22_2011.jpg,203.18,77.28,72.18,118.02,107.2,187.15,153.07,112.9,6
/Users/jishavarun/Downloads/wiki/wiki/17/1882517_1968-07-30_2013.jpg,198.58,87.21,87.97,107.56,121.59,217.07,209.24,120.44,4
/Users/jishavarun/Downloads/wiki/wiki/17/18832217_1980-06-28_2011.jpg,169.01,73.35,76.42,110.37,86.98,157.05,179.73,82.22,3
/Users/jishavarun/Downloads/wiki/wiki/17/1896017_1960-10-04_2014.jpg,169.01,73.35,76.42,110.37,86.98,157.05,179.73,82.22,5
/Users/jishavarun/Downloads/wiki/wiki/17/18977317_1986-01-14_2011.jpg,222.08,91.92,85.99,131.31,106.08,183.68,155.82,115.6,2
/Users/jishavarun/Downloads/wiki/wiki/17/19208317_1972-10-20_2004.jpg,222.08,91.92,85.99,131.31,106.08,183.68,155.82,115.6,3
/Users/jishavarun/Downloads/wiki/wiki/17/19358417_1981-10-30_2015.jpg,117.21,86.15,70.01,134.54,70.06,196.82,116.38,142.78,3
/Users/jishavarun/Downloads/wiki/wiki/17/19605117_1990-04-21_2012.jpg,178.07,61.2,67.01,109.77,90.02,106.42,151.53,82.28,2
/Users/jishavarun/Downloads/wiki/wiki/17/19610917_1991-03-19_2014.jpg,141.09,68,81.61,82.38,76.01,106.56,177.21,100.08,2
/Users/jishavarun/Downloads/wiki/wiki/17/19617_1901-12-16_1948.jpg,196.23,90.14,76.12,146.09,97.98,228.11,132.26,122.12,4
/Users/jishavarun/Downloads/wiki/wiki/17/1973617_1893-07-30_1943.jpg,192.87,80.08,77.16,120.88,98.67,157.15,165.51,104.35,4
/Users/jishavarun/Downloads/wiki/wiki/17/1977317_1970-05-26_2008.jpg,161.62,68.35,91.09,124.48,91.01,96.56,177.76,156.32,3
/Users/jishavarun/Downloads/wiki/wiki/17/199317_1889-05-12_1961.jpg,149.03,77.41,62,123.98,86,193.32,112.62,148.66,7
/Users/jishavarun/Downloads/wiki/wiki/17/19939617_1978-03-19_2009.jpg,138.06,81.06,85.05,77.01,71.11,163.63,184.93,123.69,3
/Users/jishavarun/Downloads/wiki/wiki/17/199617_1933-11-03_2006.jpg,196.09,83.02,84.15,137.03,108.12,183.17,192.47,133.54,7
/Users/jishavarun/Downloads/wiki/wiki/17/2022317_1982-05-01_2013.jpg,163.03,75.11,84.01,117.71,99.08,120.72,187.98,88.36,3
/Users/jishavarun/Downloads/wiki/wiki/17/2038117_1984-05-20_2010.jpg,219.23,77.67,83.49,111.88,110.16,140.22,173.54,107.71,2
/Users/jishavarun/Downloads/wiki/wiki/17/20425317_1987-09-01_2011.jpg,171.05,96.02,88.36,119.6,82.05,172.45,127.59,146.26,2
/Users/jishavarun/Downloads/wiki/wiki/17/2057417_1943-06-24_1972.jpg,239.27,90.67,88.89,107.86,114.93,198.77,175.72,115.52,2
/Users/jishavarun/Downloads/wiki/wiki/17/20683917_1929-11-16_2004.jpg,182.33,76.12,79.16,123.26,92.09,159.03,166.94,130,7
/Users/jishavarun/Downloads/wiki/wiki/17/2072817_1951-04-07_1980.jpg,182.33,76.12,79.16,123.26,92.09,159.03,166.94,130,2
/Users/jishavarun/Downloads/wiki/wiki/17/20882217_1982-02-20_2013.jpg,159,75.17,66.48,123.69,95,166.52,115.53,131.24,3
/Users/jishavarun/Downloads/wiki/wiki/17/20903517_1948-08-25_2005.jpg,155.26,76.01,68.47,119.85,86.15,178.74,125.98,141.4,5
/Users/jishavarun/Downloads/wiki/wiki/17/21036617_1950-11-12_1972.jpg,181.59,77.78,73.01,133.24,80.5,184.43,127.19,113.44,2
/Users/jishavarun/Downloads/wiki/wiki/17/21235117_1989-04-09_2011.jpg,152.16,67.68,86.98,112.02,82.97,102.2,190.54,154.64,2
/Users/jishavarun/Downloads/wiki/wiki/17/2139617_1974-04-30_2011.jpg,214.19,81.06,92.23,127.77,86.37,132.5,187.1,117.07,3
/Users/jishavarun/Downloads/wiki/wiki/17/21405817_1986-07-11_2009.jpg,214.19,81.06,92.23,127.77,86.37,132.5,187.1,117.07,2
/Users/jishavarun/Downloads/wiki/wiki/17/2171817_1974-02-15_2011.jpg,214.19,81.06,92.23,127.77,86.37,132.5,187.1,117.07,3
/Users/jishavarun/Downloads/wiki/wiki/17/217317_1953-06-16_2009.jpg,201.56,75.33,73.01,81.39,99.72,175.89,159.1,165.12,5
/Users/jishavarun/Downloads/wiki/wiki/17/2173617_1937-02-11_2008.jpg,146.81,60.07,78.92,81.6,87.57,95.9,170.57,147.65,7
/Users/jishavarun/Downloads/wiki/wiki/17/21738817_1961-04-17_2009.jpg,191.21,90.55,95.19,148.17,104,168.56,177.37,93.21,4
/Users/jishavarun/Downloads/wiki/wiki/17/21879817_1990-06-22_2014.jpg,191.21,90.55,95.19,148.17,104,168.56,177.37,93.21,2
/Users/jishavarun/Downloads/wiki/wiki/17/219217_1952-07-24_2015.jpg,191.85,85.16,82.1,144.28,117.35,187.5,179.54,105.69,6
/Users/jishavarun/Downloads/wiki/wiki/17/21952217_1983-12-02_2012.jpg,241.61,85.71,104.66,147.96,105.95,126.67,202.93,125.6,2
/Users/jishavarun/Downloads/wiki/wiki/17/22064417_1987-03-17_2013.jpg,209.01,80.16,76.32,143.13,107,162.28,148.55,119.62,2
/Users/jishavarun/Downloads/wiki/wiki/17/222417_1967-01-06_2014.jpg,187.04,89.14,86.02,90.05,103.04,190.69,195.14,116.5,4
/Users/jishavarun/Downloads/wiki/wiki/17/2255117_1967-04-07_2012.jpg,194.02,78.16,80.01,133.02,93,180.93,172.26,112.68,4
/Users/jishavarun/Downloads/wiki/wiki/17/2255217_1962-03-12_2011.jpg,171.07,78.1,88.01,143.13,103,170.66,214.6,114.53,4
/Users/jishavarun/Downloads/wiki/wiki/17/22586617_1979-10-01_2012.jpg,203.16,81.06,81.58,134.06,93.05,169.39,156.52,118.88,3
/Users/jishavarun/Downloads/wiki/wiki/17/22740417_1916-02-05_1948.jpg,147.53,82.87,89.05,74.03,66.48,120.57,184.64,142.17,3
/Users/jishavarun/Downloads/wiki/wiki/17/2306217_1947-01-23_2012.jpg,142.35,67.19,67.07,101.24,80.16,130.7,130.72,100.81,6
/Users/jishavarun/Downloads/wiki/wiki/17/23172217_1920-07-11_2009.jpg,208,89.09,85,96.05,101.04,190.96,178.54,147.96,8
/Users/jishavarun/Downloads/wiki/wiki/17/2338017_1960-09-21_2002.jpg,180,79.23,82.39,123.04,85,163.38,170.85,113.28,4
/Users/jishavarun/Downloads/wiki/wiki/17/23402817_1920-04-16_2008.jpg,186.01,74.24,79.01,113.44,97.05,166.33,180.08,108.85,8
/Users/jishavarun/Downloads/wiki/wiki/17/23812917_1980-02-14_2007.jpg,191.17,73.03,64.38,94.34,84.05,169.11,144.6,89.94,2
/Users/jishavarun/Downloads/wiki/wiki/17/2390217_1959-06-24_2008.jpg,191.17,73.03,64.38,94.34,84.05,169.11,144.6,89.94,4
/Users/jishavarun/Downloads/wiki/wiki/17/2390217_1959-06-24_2008.jpg,191.17,73.03,64.38,94.34,84.05,169.11,144.6,89.94,4
/Users/jishavarun/Downloads/wiki/wiki/17/239917_1941-11-23_2008.jpg,175.57,77.2,70.38,135.77,105.95,177.88,147.01,108.85,6
/Users/jishavarun/Downloads/wiki/wiki/17/24051117_1984-04-08_2011.jpg,180.22,89.02,88.36,129.56,101.12,186.99,179.33,122.72,2
/Users/jishavarun/Downloads/wiki/wiki/17/24051117_1984-04-08_2011.jpg,151.12,86,88.09,135,91.05,175.86,199.35,114.02,2
/Users/jishavarun/Downloads/wiki/wiki/17/24051117_1984-04-08_2011.jpg,157.03,70.11,76.06,102.83,85,141.78,173.05,86.47,2
/Users/jishavarun/Downloads/wiki/wiki/17/24061617_1986-08-08_2011.jpg,157.03,70.11,76.06,102.83,85,141.78,173.05,86.47,2
/Users/jishavarun/Downloads/wiki/wiki/17/24107617_1968-06-16_2013.jpg,157.03,70.11,76.06,102.83,85,141.78,173.05,86.47,4
/Users/jishavarun/Downloads/wiki/wiki/17/24261917_1944-09-13_1966.jpg,161,74.33,77.23,133.03,93,151.98,164.08,76.66,2
/Users/jishavarun/Downloads/wiki/wiki/17/2437917_1942-04-29_1968.jpg,161,74.33,77.23,133.03,93,151.98,164.08,76.66,2
/Users/jishavarun/Downloads/wiki/wiki/17/24460417_1987-04-28_2014.jpg,234.93,109.17,108.47,118.88,104.09,205.42,202,163.48,2
/Users/jishavarun/Downloads/wiki/wiki/17/24466917_1973-02-14_2013.jpg,91.41,65.76,46.49,75.64,71.06,180.88,78.59,145.73,3
/Users/jishavarun/Downloads/wiki/wiki/17/24491017_1990-05-02_2011.jpg,225.27,90.05,90.2,139.06,99.08,182.61,184.01,126.3,2
/Users/jishavarun/Downloads/wiki/wiki/17/24491517_1921-10-23_1948.jpg,132.24,65,52.24,104.4,73.33,164.32,108.15,115.42,2
/Users/jishavarun/Downloads/wiki/wiki/17/24546517_1988-06-09_2009.jpg,132.24,65,52.24,104.4,73.33,164.32,108.15,115.42,2
/Users/jishavarun/Downloads/wiki/wiki/17/24837617_1920-08-15_2009.jpg,218.23,85.38,87.48,129.25,91.14,146.84,152.43,102.46,8
/Users/jishavarun/Downloads/wiki/wiki/17/2537717_1923-04-17_1953.jpg,139.64,68.41,51.24,109.66,79.63,178.49,72.12,167.6,2
/Users/jishavarun/Downloads/wiki/wiki/17/2545717_1929-02-16_1953.jpg,155.01,82.15,88.09,103.24,82.05,154.11,193.84,103.7,2
/Users/jishavarun/Downloads/wiki/wiki/17/25555417_1979-01-27_2009.jpg,144.01,65.28,81.02,119.4,83.15,97.6,170.8,126.29,2
/Users/jishavarun/Downloads/wiki/wiki/17/2558317_1977-01-31_2013.jpg,165.51,80.36,83.29,119.08,78.52,124.29,160.38,112.45,3
/Users/jishavarun/Downloads/wiki/wiki/17/25734217_1987-06-08_2011.jpg,155.32,72.56,78,93.43,93.13,151.42,182.81,85.73,2
/Users/jishavarun/Downloads/wiki/wiki/17/25762717_1992-06-21_2011.jpg,155.32,72.56,78,93.43,93.13,151.42,182.81,85.73,1
/Users/jishavarun/Downloads/wiki/wiki/17/25922817_1988-04-09_2012.jpg,236.43,100.17,91,132.31,108.46,200.66,177.54,140.89,2
/Users/jishavarun/Downloads/wiki/wiki/17/25922817_1988-04-09_2012.jpg,122,82.57,51.01,107.78,59.68,181.83,54.42,199.41,2
/Users/jishavarun/Downloads/wiki/wiki/17/2595317_1964-11-22_2010.jpg,201.04,74.17,88.02,105.76,103.02,117.11,195.83,99.61,4
/Users/jishavarun/Downloads/wiki/wiki/17/261017_1972-06-23_2010.jpg,160.05,83.15,90,148.05,87.09,150.94,196.39,122.97,3
/Users/jishavarun/Downloads/wiki/wiki/17/26111617_1986-03-13_2010.jpg,208.69,95.43,94.11,146.22,111.16,174.42,168.65,66.48,2
/Users/jishavarun/Downloads/wiki/wiki/17/2616917_1955-12-03_2009.jpg,208.36,79.61,86.83,121.24,96.93,121.33,169.9,113.32,5
/Users/jishavarun/Downloads/wiki/wiki/17/26227917_1991-10-28_2014.jpg,167.43,87.09,89.27,122.19,89.27,153.42,156.19,187.36,2
/Users/jishavarun/Downloads/wiki/wiki/17/26227917_1991-10-28_2014.jpg,148.86,95.89,94.26,108.67,76.66,177.9,179.3,169.43,2
/Users/jishavarun/Downloads/wiki/wiki/17/2628717_1960-12-09_2008.jpg,148.86,95.89,94.26,108.67,76.66,177.9,179.3,169.43,4
/Users/jishavarun/Downloads/wiki/wiki/17/2628717_1960-12-09_2008.jpg,133.52,88.07,93.43,115.95,73.5,175.51,192.95,106.93,4
/Users/jishavarun/Downloads/wiki/wiki/17/2633317_1982-08-09_2009.jpg,133.52,88.07,93.43,115.95,73.5,175.51,192.95,106.93,2
/Users/jishavarun/Downloads/wiki/wiki/17/26647217_1991-05-20_2009.jpg,132.09,55.11,69.12,77.08,75.03,102.06,169.01,84.01,1
/Users/jishavarun/Downloads/wiki/wiki/17/2669117_1949-03-26_2010.jpg,133.84,66.48,53.37,88.06,73.33,153.87,89.81,174.41,6
/Users/jishavarun/Downloads/wiki/wiki/17/2741517_1979-07-21_2013.jpg,156.03,84.01,60.03,121.02,96.13,196.2,96.52,140.36,3
/Users/jishavarun/Downloads/wiki/wiki/17/27490617_1986-07-08_2010.jpg,140.6,94.01,78.45,108.81,91.44,215.36,156.68,153.47,2
/Users/jishavarun/Downloads/wiki/wiki/17/2749117_1957-12-27_2006.jpg,209.62,86.09,88.12,161.01,111.36,168.51,199.09,80.5,4
/Users/jishavarun/Downloads/wiki/wiki/17/2761917_1963-07-20_2008.jpg,196.33,75.27,86.37,113.84,88.06,129.78,164,124.06,4
/Users/jishavarun/Downloads/wiki/wiki/17/27717_1966-09-02_2012.jpg,239.02,92.35,98.41,149.48,105,173.28,201.88,111,4
/Users/jishavarun/Downloads/wiki/wiki/17/2789917_1940-11-13_2007.jpg,213.04,74.67,79.31,98.33,88.01,132.53,163.73,86.49,6
/Users/jishavarun/Downloads/wiki/wiki/17/27957717_1990-12-01_2015.jpg,127.48,78.92,60.3,116.28,85.29,198.2,107.34,126.05,2
/Users/jishavarun/Downloads/wiki/wiki/17/2795917_1959-10-16_2013.jpg,168.15,73.03,65.62,116.35,88.02,160.82,122.63,109.71,5
/Users/jishavarun/Downloads/wiki/wiki/17/2801717_1989-10-18_2007.jpg,213.59,98.13,94.11,136.19,104.81,171.06,156.91,90.43,1
/Users/jishavarun/Downloads/wiki/wiki/17/28018617_1987-01-13_2012.jpg,201,96.42,93.13,123.47,101,215.51,196.58,140.68,2
/Users/jishavarun/Downloads/wiki/wiki/17/28077217_1979-11-25_2014.jpg,173.29,92.2,84.05,136.06,93.05,186.46,165.38,95.21,3
/Users/jishavarun/Downloads/wiki/wiki/17/28194317_1991-01-25_2011.jpg,192.26,79.01,75.5,122.48,88.68,156.58,139.3,123.44,1
/Users/jishavarun/Downloads/wiki/wiki/17/2827517_1957-03-13_2012.jpg,138.45,57.87,72.8,113.02,74.81,98.14,174.37,85.99,5
/Users/jishavarun/Downloads/wiki/wiki/17/2827517_1957-03-13_2012.jpg,144.01,80.02,81.22,75.01,76.42,149.81,159.73,177.41,5
/Users/jishavarun/Downloads/wiki/wiki/17/2827517_1957-03-13_2012.jpg,144.01,80.02,81.22,75.01,76.42,149.81,159.73,177.41,5
/Users/jishavarun/Downloads/wiki/wiki/17/28483317_1973-04-21_2012.jpg,144.01,80.02,81.22,75.01,76.42,149.81,159.73,177.41,3
/Users/jishavarun/Downloads/wiki/wiki/17/2859817_1977-11-10_2010.jpg,145.8,61.4,66.76,90.02,71.31,110.16,168.22,88.28,3
/Users/jishavarun/Downloads/wiki/wiki/17/29537817_1960-08-22_2009.jpg,159.31,69.35,73.17,131.38,86.37,149.71,168.41,92.7,4
/Users/jishavarun/Downloads/wiki/wiki/17/295717_1962-03-26_1996.jpg,232.5,78.77,80.81,143.59,118.53,185.39,205.68,80.02,3
/Users/jishavarun/Downloads/wiki/wiki/17/29663117_1899-05-05_1947.jpg,148.03,78.52,75.03,129.03,82.05,162.11,157.11,87.32,4
/Users/jishavarun/Downloads/wiki/wiki/17/2971717_1936-04-07_1965.jpg,195.02,87.21,92.54,118.04,86.02,130.09,163.22,107.67,2
/Users/jishavarun/Downloads/wiki/wiki/17/2977817_1982-08-15_2012.jpg,176.07,85.21,74.01,105.54,90.01,194.98,137.79,140.98,2
/Users/jishavarun/Downloads/wiki/wiki/17/29889417_1989-07-19_2014.jpg,188.07,94.05,98.49,142.02,91.55,168.45,186.82,119.6,2
/Users/jishavarun/Downloads/wiki/wiki/17/299717_1964-06-15_2010.jpg,218.32,92.2,103.45,159.31,98.01,145.41,198.31,122.05,4
/Users/jishavarun/Downloads/wiki/wiki/17/3017_1956-03-14_2008.jpg,200.06,72.03,71.01,114.16,106.08,180.26,172.3,114.95,5
/Users/jishavarun/Downloads/wiki/wiki/17/30201817_1969-03-24_2009.jpg,210.4,82.01,79.25,135.45,106.17,163.2,163.8,86.35,3
/Users/jishavarun/Downloads/wiki/wiki/17/3036417_1975-05-09_2015.jpg,140.8,62.2,48.26,108.85,79.63,178.25,96.58,118.87,3
/Users/jishavarun/Downloads/wiki/wiki/17/3040117_1980-11-10_2012.jpg,132.5,66.1,81.44,125.67,73.38,86.82,175.44,116.11,3
/Users/jishavarun/Downloads/wiki/wiki/17/30532417_1988-09-08_2008.jpg,163.01,76,75.11,114.04,78.01,166.87,160.1,117,1
/Users/jishavarun/Downloads/wiki/wiki/17/306817_1970-10-20_2010.jpg,134.13,76.06,73.01,91.41,87.09,181.77,166.01,127.48,3
/Users/jishavarun/Downloads/wiki/wiki/17/3069217_1969-06-13_2012.jpg,175.65,103.16,86.05,161.03,90.8,194.38,133.42,122.02,4
/Users/jishavarun/Downloads/wiki/wiki/17/30835717_1990-09-30_2011.jpg,198.02,87.28,100.62,153.12,91.14,142.61,194.88,137.36,2
/Users/jishavarun/Downloads/wiki/wiki/17/31067917_1958-04-03_2007.jpg,185.87,74,75.54,94.13,88.36,145.94,159.14,84.72,4
/Users/jishavarun/Downloads/wiki/wiki/17/31122417_1990-12-27_2012.jpg,229.43,81.06,78.41,116.11,99.05,171.75,144.01,108.27,2
/Users/jishavarun/Downloads/wiki/wiki/17/3149117_1958-05-05_2008.jpg,122,55.04,66.19,123.69,86.01,110.23,163.76,71.7,4
/Users/jishavarun/Downloads/wiki/wiki/17/31627817_1991-04-04_2013.jpg,144.22,76.01,77.16,114.04,68.12,162.09,158.5,106.3,2
/Users/jishavarun/Downloads/wiki/wiki/17/31630617_1937-03-15_2014.jpg,137.32,74.97,55.32,91.48,85.29,185.23,110.46,164.78,7
/Users/jishavarun/Downloads/wiki/wiki/17/31649617_1988-10-20_2011.jpg,137.32,74.97,55.32,91.48,85.29,185.23,110.46,164.78,2
/Users/jishavarun/Downloads/wiki/wiki/17/31764117_1983-12-15_2014.jpg,187.81,79.83,85.29,106.17,89.36,152.5,197.68,153.16,3
/Users/jishavarun/Downloads/wiki/wiki/17/3182017_1911-02-06_1948.jpg,195.33,85.16,89.84,135.15,102.88,165.35,194.98,106.02,3
/Users/jishavarun/Downloads/wiki/wiki/17/31981217_1972-04-19_2011.jpg,198.71,73.82,75.13,136.33,100.72,165.14,168.62,113.23,3
/Users/jishavarun/Downloads/wiki/wiki/17/32406017_1988-01-13_2012.jpg,147.03,80.75,81.22,117,90.02,163.94,162.91,105.85,2
/Users/jishavarun/Downloads/wiki/wiki/17/32449617_1957-08-15_1973.jpg,140.43,87.37,79.56,112.29,80.41,161.75,147.94,106.07,1
/Users/jishavarun/Downloads/wiki/wiki/17/32523417_1958-08-01_2013.jpg,185.33,68.47,65,109.14,84.34,138.32,119.98,105.89,5
/Users/jishavarun/Downloads/wiki/wiki/17/32523417_1958-08-01_2013.jpg,136.24,66.12,34.23,115.77,88.28,170.57,49.76,177.1,5
/Users/jishavarun/Downloads/wiki/wiki/17/32590217_1942-09-19_2014.jpg,169.43,80,79.76,100.32,91.27,164.05,166.09,109.44,7
/Users/jishavarun/Downloads/wiki/wiki/17/32671917_1990-11-26_2013.jpg,135.37,66.12,77.23,105.99,74.03,107.03,186.36,87.01,2
/Users/jishavarun/Downloads/wiki/wiki/17/327317_1969-08-19_2005.jpg,126.14,65.12,65,69.07,67.07,155.8,149.77,113.05,3
/Users/jishavarun/Downloads/wiki/wiki/17/3285317_1986-02-23_2011.jpg,126.14,65.12,65,69.07,67.07,155.8,149.77,113.05,2
/Users/jishavarun/Downloads/wiki/wiki/17/32917_1901-12-05_1946.jpg,162,79.4,77.01,147,97.08,163.58,170.46,77.47,4
/Users/jishavarun/Downloads/wiki/wiki/17/3300417_1927-06-23_1981.jpg,156.55,72.01,78.64,116.02,79.4,163.22,204.28,108.3,5
